cve_id,title,description,faq,severity,severity_value,cvss_base_score,cvss_temporal_score,cvss_vector,exploit_status,exploit_status_raw,impact_type,affected_products,affected_product_ids,affected_product_count,kb_articles,superceded_by,restart_required,acknowledged_researchers,release_date,patch_tuesday_title,parsed_timestamp
CVE-2025-58717,Windows Routing and Remote Access Service (RRAS) Information Disclosure Vulnerability,,"<p><strong>According to the CVSS metric, the attack vector is network (AV:N), user interaction is required (UI:R), and privileges required are none (PR:N). What does that mean for this vulnerability?</strong></p>
<p>Exploitation of this vulnerability requires an unauthorized attacker to wait for a user to initiate a connection to a malicious server that the attacker has set up prior to the user connecting.</p>
",Important,3,6.5,5.7,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Information Disclosure,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066837; 5066836; 5066874; 5066877; 5066872; 5066876; 5066875; 5066873,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065508; 5065468; 5065509; 5065507,Yes,{'Value': 'Anonymous'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.908112
CVE-2025-58719,Windows Connected Devices Platform Service Elevation of Privilege Vulnerability,,"<p><strong>According to the CVSS metrics, successful exploitation of this vulnerability does not impact confidentiality (C:N), or integrity (I:N), but has a high impact on availability (A:H). What does that mean for this vulnerability?</strong></p>
<p>An attacker who successfully exploits this vulnerability cannot access or modify any sensitive user data but can cause user data to become unavailable.</p>
",Important,3,4.7,4.1,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Elevation of Privilege,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066836,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065427,Yes,"{'Value': '<a href=""https://twitter.com/hillstone_lab"">Zhang WangJunJie, He YiSheng</a> with <a href=""https://www.hillstonenet.com/"">Hillstone Networks Security Research Institute</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.908131
CVE-2025-58722,Microsoft DWM Core Library Elevation of Privilege Vulnerability,,"<p><strong>What privileges could be gained by an attacker who successfully exploited this vulnerability?</strong></p>
<p>An attacker who successfully exploited this vulnerability could gain SYSTEM privileges.</p>
",Important,3,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_more_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation More Likely,Elevation of Privilege,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066836,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065427,Yes,{'Value': 'Varun Goel'}; {'Value': 'Samuel Pope with MSRC'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.908153
CVE-2025-58728,Windows Bluetooth Service Elevation of Privilege Vulnerability,,"<p><strong>What privileges could be gained by an attacker who successfully exploited this vulnerability?</strong></p>
<p>An attacker who successfully exploited this vulnerability could gain SYSTEM privileges.</p>
",Important,3,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Elevation of Privilege,,,0,5066835; 5066586; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780,5065428; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425,Yes,{'Value': 'Zhiniang Peng with HUST & R4nger with CyberKunLun'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.908172
CVE-2025-58732,Inbox COM Objects (Global Memory) Remote Code Execution Vulnerability,,"<p><strong>According to the CVSS metric, user interaction is required (UI:R). What interaction would the user have to do?</strong></p>
<p>An attacker must send the user a malicious file and convince them to open it.</p>
",Important,3,7.0,6.1,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Remote Code Execution,,,0,5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066837; 5066836; 5066872; 5066876; 5066875; 5066873; 5066835,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065468; 5065509; 5065507,Yes,{'Value': 'Zhiniang Peng with HUST &amp; R4nger with CyberKunLun'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.908199
CVE-2025-58735,Inbox COM Objects (Global Memory) Remote Code Execution Vulnerability,,"<p><strong>According to the CVSS metric, the attack vector is local (AV:L). Why does the CVE title indicate that this is a remote code execution?</strong></p>
<p>The word <strong>Remote</strong> in the title refers to the location of the attacker. This type of exploit is sometimes referred to as Arbitrary Code Execution (ACE). The attack itself is carried out locally. This means an attacker or victim needs to execute code from the local machine to exploit the vulnerability.</p>
",Important,3,7.0,6.1,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Remote Code Execution,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066837; 5066836; 5066874; 5066877; 5066872; 5066876; 5066875; 5066873,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065508; 5065468; 5065509; 5065507,Yes,{'Value': 'Zhiniang Peng with HUST &amp; R4nger with CyberKunLun'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.908226
CVE-2025-59185,NTLM Hash Disclosure Spoofing Vulnerability,,"<p><strong>According to the CVSS metric, user interaction is required (UI:R). What interaction would the user have to do?</strong></p>
<p>A user interacting with the file in multiple ways will cause the NTLM hash to be leaked. A few interactions which trigger this leak include:</p>
<ul>
<li>Opening the parent folder in Explorer</li>
<li>Clicking the file (any mouse button)</li>
<li>Dragging the file</li>
<li>Deleting the file</li>
</ul>
",Important,3,6.5,5.7,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Spoofing,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066837; 5066836; 5066873,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065507,Yes,{'Value': 'Nacl'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.908248
CVE-2025-59186,Windows Kernel Information Disclosure Vulnerability,,"<p><strong>What type of information could be disclosed by this vulnerability?</strong></p>
<p>Exploiting this vulnerability could allow the disclosure of certain memory address within kernel space. Knowing the exact location of kernel memory could be potentially leveraged by an attacker for other malicious activities.</p>
",Important,3,5.5,4.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Information Disclosure,,,0,5066586; 5066782; 5066835; 5066780; 5066836,5065428; 5065432; 5065426; 5065425; 5065427,Yes,"{'Value': '<a href=""https://twitter.com/lewislee53"">Lewis Lee</a>, <a href=""https://twitter.com/ver0759"">Ver</a> and <a href=""https://twitter.com/edwardzpeng"">Zhiniang Peng of HUST</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.908262
CVE-2025-59195,Microsoft Graphics Component Denial of Service Vulnerability,,"<p><strong>According to the CVSS metric, the attack complexity is high (AC:H). What does that mean for this vulnerability?</strong></p>
<p>Successful exploitation of this vulnerability requires an attacker to win a race condition.</p>
",Important,3,7.0,6.1,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Denial of Service,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425,Yes,{'Value': 'cyanbamboo'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.908280
CVE-2025-59196,Windows Simple Search and Discovery Protocol (SSDP) Service Elevation of Privilege Vulnerability,,"<p><strong>According to the CVSS metric, the attack complexity is high (AC:H). What does that mean for this vulnerability?</strong></p>
<p>Successful exploitation of this vulnerability requires an attacker to win a race condition.</p>
",Important,3,7.0,6.1,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Elevation of Privilege,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066837; 5066836; 5066874; 5066877; 5066872; 5066876; 5066875; 5066873,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065508; 5065468; 5065509; 5065507,Yes,"{'Value': '<a href=""https://twitter.com/keyz3r0"">k0shl</a> with <a href=""https://www.cyberkl.com/"">Kunlun Lab</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.908307
CVE-2025-59199,Software Protection Platform (SPP) Elevation of Privilege Vulnerability,,"<p><strong>What privileges could be gained by an attacker who successfully exploited this vulnerability?</strong></p>
<p>An attacker who successfully exploited this vulnerability could elevate from a low integrity level up to a medium integrity level.</p>
",Important,3,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_more_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation More Likely,Elevation of Privilege,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425,Yes,{'Value': 'Yarin Aharoni with SafeBreach'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.908326
CVE-2025-59200,Data Sharing Service Spoofing Vulnerability,,"<p><strong>According to the CVSS metric, a successful exploitation could lead to a scope change (S:C). What does this mean for this vulnerability?</strong></p>
<p>An exploited vulnerability can affect resources beyond the security scope managed by the security authority of the vulnerable component. In this case, the vulnerable component and the impacted component are different and managed by different security authorities.</p>
",Important,3,7.7,6.7,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:C/C:L/I:H/A:L/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Spoofing,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066837; 5066836,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427,Yes,{'Value': 'Ron Benyizhak with Safebreach'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.908347
CVE-2025-59201,Network Connection Status Indicator (NCSI) Elevation of Privilege Vulnerability,,"<p><strong>What privileges could be gained by an attacker who successfully exploited the vulnerability?</strong></p>
<p>An attacker who successfully exploited this vulnerability could execute code in the security context of the “NT AUTHORITY\Network Service” account.</p>
",Important,3,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Elevation of Privilege,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066837; 5066836; 5066874; 5066877; 5066872; 5066876; 5066875; 5066873,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065508; 5065468; 5065509; 5065507,Yes,"{'Value': '<a href=""https://x.com/t0zhang"">T0</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.908374
CVE-2025-59202,Windows Remote Desktop Services Elevation of Privilege Vulnerability,,"<p><strong>According to the CVSS metric, the attack complexity is high (AC:H). What does that mean for this vulnerability?</strong></p>
<p>Successful exploitation of this vulnerability requires an attacker to win a race condition.</p>
",Important,3,7.0,6.1,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Elevation of Privilege,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066836; 5066875; 5066873,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065427; 5065509; 5065507,Yes,"{'Value': '<a href=""https://twitter.com/keyz3r0"">k0shl</a> with <a href=""https://www.cyberkl.com/"">Kunlun Lab</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.908400
CVE-2025-59204,Windows Management Services Information Disclosure Vulnerability,,"<p><strong>What type of information could be disclosed by this vulnerability?</strong></p>
<p>The type of information that could be disclosed if an attacker successfully exploited this vulnerability is uninitialized memory.</p>
",Important,3,5.5,4.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Information Disclosure,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425,Yes,{'Value': 'Taewoo (Tae_ω02)'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.908418
CVE-2025-59206,Windows Resilient File System (ReFS) Deduplication Service Elevation of Privilege Vulnerability,,"<p><strong>According to the CVSS metric, the attack complexity is high (AC:H). What does that mean for this vulnerability?</strong></p>
<p>Successful exploitation of this vulnerability requires an attacker to win a race condition.</p>
",Important,3,7.4,6.4,CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Elevation of Privilege,,,0,5066835; 5066835,5065426,Yes,{'Value': 'Taewoo (Tae_ω02)'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.908428
CVE-2025-59207,Windows Kernel Elevation of Privilege Vulnerability,,"<p><strong>What privileges could be gained by an attacker who successfully exploited this vulnerability?</strong></p>
<p>An attacker who successfully exploited this vulnerability could gain SYSTEM privileges.</p>
",Important,3,7.8,6.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Elevation of Privilege,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425,Yes,"{'Value': 'ChenJian with <a href=""https://www.sea.com/security"">Sea Security Orca Team</a>'}",2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.908445
CVE-2025-59211,Windows Push Notification Information Disclosure Vulnerability,,"<p><strong>What type of information could be disclosed by this vulnerability?</strong></p>
<p>An attacker who successfully exploited this vulnerability could potentially read portions of heap memory.</p>
",Important,3,5.5,4.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C,exploitation_unlikely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Unlikely,Information Disclosure,,,0,5066835; 5066586; 5066782; 5066791; 5066793; 5066791; 5066835; 5066793; 5066780; 5066837; 5066836; 5066875; 5066873,5065428; 5065432; 5065429; 5065431; 5065429; 5065426; 5065431; 5065425; 5065430; 5065427; 5065509; 5065507,Yes,{'Value': 'Anonymous'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.908468
CVE-2025-59228,Microsoft SharePoint Remote Code Execution Vulnerability,,"<p><strong>How could an attacker exploit the vulnerability?</strong></p>
<p>In a network-based attack, an authenticated attacker, who has a minimum of Site Member permissions (PR:L), could execute code remotely on the SharePoint Server.</p>
",Important,3,8.8,7.7,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,exploitation_less_likely,Publicly Disclosed:No;Exploited:No;Latest Software Release:Exploitation Less Likely,Remote Code Execution,,,0,5002788; 5002796; 5002786,5002778; 5002775; 5002784,Maybe,{'Value': 'MEOW'},2025-10-31T07:00:59,October 2025 Security Updates,2025-11-15T18:34:29.908478
